1.038559	-0.336845	2.866448	0.457600	-0.131777	1.459026	2.500000	47.082830	150.000000	150.000000	-0.972557
1.158125	-0.363850	3.246709	0.485730	-0.134754	1.583091	2.500000	47.258142	150.000000	150.000000	-1.076199
1.284887	-0.390308	3.658518	0.513457	-0.137400	1.711387	2.500000	47.441159	150.000000	150.000000	-1.184542
1.418740	-0.415978	4.102911	0.540678	-0.139780	1.843745	2.500000	47.631343	150.000000	150.000000	-1.297342
1.559551	-0.440628	4.580882	0.567306	-0.141956	1.979997	2.500000	47.828115	150.000000	150.000000	-1.414340
1.707165	-0.464029	5.093385	0.593266	-0.143988	2.119979	2.500000	48.030878	150.000000	150.000000	-1.535266
1.861407	-0.485957	5.641331	0.618494	-0.145925	2.263527	2.500000	48.239004	150.000000	150.000000	-1.659837
2.022084	-0.506193	6.225593	0.642942	-0.147813	2.410486	2.500000	48.451860	150.000000	150.000000	-1.787762
2.188989	-0.524520	6.847004	0.666571	-0.149687	2.560703	2.500000	48.668797	150.000000	150.000000	-1.918741
2.361903	-0.540722	7.506361	0.689355	-0.151577	2.714032	2.500000	48.889169	150.000000	150.000000	-2.052466
2.540598	-0.554584	8.204423	0.711277	-0.153505	2.870335	2.500000	49.112331	150.000000	150.000000	-2.188624
2.724837	-0.565890	8.941918	0.732329	-0.155489	3.029477	2.500000	49.337644	150.000000	150.000000	-2.326895
2.914376	-0.574421	9.719540	0.752512	-0.157540	3.191329	2.500000	49.564472	150.000000	150.000000	-2.466952
3.108968	-0.579957	10.537949	0.771834	-0.159665	3.355767	2.500000	49.792194	150.000000	150.000000	-2.608464
3.308361	-0.582276	11.397778	0.790309	-0.161867	3.522673	2.500000	50.020199	150.000000	150.000000	-2.751096
3.512299	-0.581151	12.299628	0.807878	-0.164146	3.691929	2.500000	50.247908	150.000000	150.000000	-2.894506
3.720471	-0.576366	13.244075	0.824534	-0.166506	3.863428	2.500000	50.474704	150.000000	150.000000	-3.038323
3.933063	-0.567464	14.231002	0.844196	-0.168064	4.031744	2.500000	50.698371	150.000000	150.000000	-3.182353
4.151240	-0.553430	15.258502	0.871966	-0.167593	4.187960	2.500000	50.916766	150.000000	150.000000	-3.326704
4.376658	-0.532940	16.323446	0.907489	-0.165519	4.331251	2.500000	51.131296	150.000000	150.000000	-3.471610
4.610836	-0.504694	17.422516	0.950336	-0.162204	4.460930	2.500000	51.343171	150.000000	150.000000	-3.617226
4.855134	-0.467415	18.552239	0.999999	-0.157960	4.576437	2.500000	51.553332	150.000000	150.000000	-3.763610
5.110738	-0.419853	19.709017	1.055891	-0.153058	4.677341	2.500000	51.762410	150.000000	150.000000	-3.910718
5.378643	-0.360788	20.889162	1.117353	-0.147730	4.763345	2.500000	51.970705	150.000000	150.000000	-4.058391
5.659632	-0.289045	22.088927	1.183654	-0.142174	4.834283	2.500000	52.178193	150.000000	150.000000	-4.206350
5.954276	-0.203508	23.304541	1.254009	-0.136553	4.890130	2.500000	52.384568	150.000000	150.000000	-4.354211
6.262917	-0.103128	24.532246	1.327590	-0.130993	4.930994	2.500000	52.589259	150.000000	150.000000	-4.501474
6.585675	0.013056	25.768323	1.403549	-0.125588	4.957114	2.500000	52.791499	150.000000	150.000000	-4.647543
6.922448	0.145905	27.009131	1.481044	-0.120398	4.968852	2.500000	52.990357	150.000000	150.000000	-4.791740
7.272928	0.296172	28.251131	1.559267	-0.115455	4.966679	2.500000	53.184794	150.000000	150.000000	-4.933311
7.636618	0.464489	29.490917	1.637465	-0.110768	4.951160	2.500000	53.373708	150.000000	150.000000	-5.071461
8.012857	0.651369	30.725230	1.714971	-0.106330	4.922936	2.500000	53.555973	150.000000	150.000000	-5.205358
8.400853	0.857199	31.950982	1.791214	-0.102120	4.882707	2.500000	53.730480	150.000000	150.000000	-5.334169
8.798674	1.081583	33.165270	1.856077	-0.098102	4.831291	2.500000	53.896072	150.000000	150.000000	-5.456807
9.203414	1.323321	34.365410	1.909585	-0.094227	4.769595	2.500000	54.051089	150.000000	150.000000	-5.572067
9.612425	1.581148	35.548942	1.953213	-0.090444	4.698484	2.500000	54.194221	150.000000	150.000000	-5.678970
10.023448	1.853845	36.713612	1.988302	-0.086710	4.618763	2.500000	54.324545	150.000000	150.000000	-5.776782
10.434567	2.140250	37.857364	2.016051	-0.082993	4.531180	2.500000	54.441445	150.000000	150.000000	-5.864968
10.844181	2.439262	38.978318	2.037524	-0.079271	4.436423	2.500000	54.544565	150.000000	150.000000	-5.943175
11.250957	2.749846	40.074762	2.053666	-0.075531	4.335135	2.500000	54.633739	150.000000	150.000000	-6.011193
11.653809	3.071028	41.145138	2.065311	-0.071764	4.227913	2.500000	54.708972	150.000000	150.000000	-6.068943
12.051859	3.401906	42.188033	2.073195	-0.067969	4.115317	2.500000	54.770384	150.000000	150.000000	-6.116440
12.444420	3.741641	43.202171	2.077970	-0.064148	3.997873	2.500000	54.818200	150.000000	150.000000	-6.153794
12.830966	4.089464	44.186401	2.080211	-0.060303	3.876077	2.500000	54.852712	150.000000	150.000000	-6.181175
13.211117	4.444669	45.139695	2.080429	-0.056441	3.750400	2.500000	54.874270	150.000000	150.000000	-6.198815
13.584614	4.806616	46.061140	2.079072	-0.052570	3.621291	2.500000	54.883262	150.000000	150.000000	-6.206982
13.951310	5.174730	46.949930	2.076539	-0.048696	3.489178	2.500000	54.880099	150.000000	150.000000	-6.205979
14.311149	5.548492	47.805366	2.073178	-0.044829	3.354472	2.500000	54.865210	150.000000	150.000000	-6.196134
14.664159	5.927447	48.626851	2.069297	-0.040977	3.217568	2.500000	54.839032	150.000000	150.000000	-6.177788
15.010435	6.311192	49.413881	2.065167	-0.037152	3.078845	2.500000	54.802002	150.000000	150.000000	-6.151294
15.350132	6.699378	50.166048	2.061023	-0.033361	2.938671	2.500000	54.754551	150.000000	150.000000	-6.117007
15.683455	7.091704	50.883035	2.057070	-0.029616	2.797401	2.500000	54.697106	150.000000	150.000000	-6.075285
16.010653	7.487917	51.564610	2.053485	-0.025924	2.655380	2.500000	54.630081	150.000000	150.000000	-6.026484
16.332007	7.887806	52.210627	2.050419	-0.022296	2.512939	2.500000	54.553875	150.000000	150.000000	-5.970952
16.647831	8.291197	52.821022	2.048002	-0.018741	2.370402	2.500000	54.468879	150.000000	150.000000	-5.909033
16.958459	8.697953	53.395809	2.046341	-0.015268	2.228080	2.500000	54.375464	150.000000	150.000000	-5.841060
17.264248	9.107971	53.935081	2.045526	-0.011884	2.086278	2.500000	54.273988	150.000000	150.000000	-5.767359
17.565565	9.521172	54.439003	2.045630	-0.008598	1.945285	2.500000	54.164794	150.000000	150.000000	-5.688245
17.862793	9.937506	54.907814	2.046708	-0.005416	1.805385	2.500000	54.048211	150.000000	150.000000	-5.604024
18.156320	10.356942	55.341821	2.048802	-0.002346	1.666848	2.500000	53.924556	150.000000	150.000000	-5.514993
18.446540	10.779470	55.741396	2.051944	0.000608	1.529934	2.500000	53.794130	150.000000	150.000000	-5.421437
18.733851	11.205093	56.106976	2.056148	0.003437	1.394893	2.500000	53.657229	150.000000	150.000000	-5.323636
19.018651	11.633829	56.439061	2.061423	0.006134	1.261964	2.500000	53.514134	150.000000	150.000000	-5.221858
19.301340	12.065702	56.738206	2.067765	0.008693	1.131377	2.500000	53.365127	150.000000	150.000000	-5.116369
19.582312	12.500746	57.005024	2.075161	0.011110	1.003348	2.500000	53.210472	150.000000	150.000000	-5.007423
19.861960	12.938998	57.240180	2.083591	0.013385	0.878082	2.500000	53.050435	150.000000	150.000000	-4.895273
20.140670	13.380498	57.444388	2.093028	0.015517	0.755766	2.500000	52.885272	150.000000	150.000000	-4.780163
20.418821	13.825287	57.618408	2.103437	0.017508	0.636575	2.500000	52.715238	150.000000	150.000000	-4.662333
20.696784	14.273403	57.763041	2.114780	0.019360	0.520669	2.500000	52.540585	150.000000	150.000000	-4.542016
20.974921	14.724883	57.879126	2.127011	0.021076	0.408189	2.500000	52.361563	150.000000	150.000000	-4.419444
21.253584	15.179758	57.967535	2.140082	0.022660	0.299266	2.500000	52.178421	150.000000	150.000000	-4.294844
21.533116	15.638055	58.029172	2.153942	0.024115	0.194009	2.500000	51.991412	150.000000	150.000000	-4.168438
21.813847	16.099793	58.064965	2.168536	0.025447	0.092517	2.500000	51.800787	150.000000	150.000000	-4.040446
22.096096	16.564981	58.075867	2.183808	0.026658	-0.005131	2.500000	51.606807	150.000000	150.000000	-3.911089
22.380174	17.033623	58.062845	2.199701	0.027725	-0.098857	2.500000	51.409746	150.000000	150.000000	-3.780582
22.666383	17.505705	58.026893	2.216155	0.028645	-0.188575	2.500000	51.209888	150.000000	150.000000	-3.649150
22.955012	17.981207	57.969021	2.233111	0.029442	-0.274219	2.500000	51.007505	150.000000	150.000000	-3.517011
23.246332	18.460102	57.890251	2.250507	0.030132	-0.355751	2.500000	50.802870	150.000000	150.000000	-3.384376
23.540598	18.942353	57.791614	2.268284	0.030728	-0.433153	2.500000	50.596260	150.000000	150.000000	-3.251450
23.838052	19.427914	57.674143	2.286381	0.031239	-0.506427	2.500000	50.387958	150.000000	150.000000	-3.118438
24.138919	19.916728	57.538868	2.304741	0.031671	-0.575591	2.500000	50.178252	150.000000	150.000000	-2.985540
24.443411	20.408729	57.386812	2.323306	0.032031	-0.640677	2.500000	49.967432	150.000000	150.000000	-2.852951
24.751724	20.903844	57.218989	2.342021	0.032324	-0.701728	2.500000	49.755793	150.000000	150.000000	-2.720862
25.064042	21.401988	57.036402	2.360835	0.032555	-0.758802	2.500000	49.543635	150.000000	150.000000	-2.589463
25.380533	21.903071	56.840035	2.379697	0.032728	-0.811965	2.500000	49.331257	150.000000	150.000000	-2.458937
25.701352	22.406991	56.630858	2.398559	0.032846	-0.861290	2.500000	49.118968	150.000000	150.000000	-2.329465
26.026639	22.913645	56.409819	2.417377	0.032913	-0.906861	2.500000	48.907068	150.000000	150.000000	-2.201219
26.356523	23.422917	56.177847	2.436109	0.032932	-0.948767	2.500000	48.695871	150.000000	150.000000	-2.074373
26.691118	23.934691	55.935845	2.454713	0.032905	-0.987101	2.500000	48.485680	150.000000	150.000000	-1.949088
27.030524	24.448843	55.684694	2.473154	0.032835	-1.021964	2.500000	48.276802	150.000000	150.000000	-1.825524
27.374830	24.965244	55.425250	2.491395	0.032725	-1.053457	2.500000	48.069544	150.000000	150.000000	-1.703835
27.724111	25.483764	55.158341	2.509405	0.032576	-1.081687	2.500000	47.864206	150.000000	150.000000	-1.584165
28.078430	26.004268	54.884770	2.527153	0.032391	-1.106761	2.500000	47.661087	150.000000	150.000000	-1.466654
28.437838	26.526619	54.605312	2.544611	0.032171	-1.128787	2.500000	47.460482	150.000000	150.000000	-1.351436
28.802374	27.050679	54.320716	2.561752	0.031918	-1.147875	2.500000	47.262678	150.000000	150.000000	-1.238635
29.172066	27.576307	54.031702	2.578553	0.031634	-1.164136	2.500000	47.067959	150.000000	150.000000	-1.128372
29.546931	28.103362	53.738964	2.594990	0.031320	-1.177678	2.500000	46.876601	150.000000	150.000000	-1.020757
29.926973	28.631703	53.443167	2.611042	0.030978	-1.188610	2.500000	46.688868	150.000000	150.000000	-0.915894
30.312189	29.161190	53.144950	2.626691	0.030609	-1.197040	2.500000	46.505020	150.000000	150.000000	-0.813879
30.702563	29.691682	52.844926	2.641919	0.030214	-1.203073	2.500000	46.325306	150.000000	150.000000	-0.714801
31.098069	30.223041	52.543682	2.656708	0.029795	-1.206813	2.500000	46.149959	150.000000	150.000000	-0.618738
31.498673	30.755127	52.241777	2.671045	0.029352	-1.208363	2.500000	45.979211	150.000000	150.000000	-0.525766
31.904330	31.287806	51.939746	2.684914	0.028886	-1.207821	2.500000	45.813271	150.000000	150.000000	-0.435948
32.314990	31.820943	51.638102	2.698304	0.028400	-1.205285	2.500000	45.652346	150.000000	150.000000	-0.349344
32.730589	32.354407	51.337329	2.711203	0.027892	-1.200850	2.500000	45.496619	150.000000	150.000000	-0.266001
33.151058	32.888069	51.037891	2.723600	0.027366	-1.194609	2.500000	45.346264	150.000000	150.000000	-0.185961
33.576320	33.421802	50.740229	2.735485	0.026821	-1.186650	2.500000	45.201441	150.000000	150.000000	-0.109261
34.006291	33.955484	50.444761	2.746851	0.026259	-1.177060	2.500000	45.062292	150.000000	150.000000	-0.035926
34.440817	34.488921	50.151884	2.756934	0.025680	-1.165926	2.500000	44.929106	150.000000	150.000000	0.034015
34.879611	35.021775	49.861974	2.764913	0.025085	-1.153332	2.500000	44.802881	150.000000	150.000000	0.100525
35.322327	35.553652	49.575387	2.770960	0.024474	-1.139347	2.500000	44.683757	150.000000	150.000000	0.163571
35.768636	36.084200	49.292462	2.775231	0.023844	-1.124039	2.500000	44.571680	150.000000	150.000000	0.223137
36.218226	36.613100	49.013522	2.777873	0.023198	-1.107472	2.500000	44.466581	150.000000	150.000000	0.279218
36.670798	37.140071	48.738874	2.779025	0.022535	-1.089711	2.500000	44.368361	150.000000	150.000000	0.331826
37.126073	37.664861	48.468808	2.778819	0.021857	-1.070819	2.500000	44.276915	150.000000	150.000000	0.380981
37.583784	38.187249	48.203598	2.777380	0.021164	-1.050861	2.500000	44.192120	150.000000	150.000000	0.426714
38.043681	38.707045	47.943504	2.774826	0.020458	-1.029898	2.500000	44.113837	150.000000	150.000000	0.469069
38.505526	39.224084	47.688768	2.771273	0.019740	-1.007992	2.500000	44.041919	150.000000	150.000000	0.508097
38.969098	39.738226	47.439620	2.766829	0.019010	-0.985206	2.500000	43.976212	150.000000	150.000000	0.543856
39.434190	40.249356	47.196271	2.761598	0.018272	-0.961600	2.500000	43.916553	150.000000	150.000000	0.576409
39.900607	40.757384	46.958919	2.755680	0.017525	-0.937236	2.500000	43.862767	150.000000	150.000000	0.605833
40.368172	41.262239	46.727745	2.749170	0.016772	-0.912172	2.500000	43.814684	150.000000	150.000000	0.632201
40.836717	41.763870	46.502918	2.742158	0.016013	-0.886469	2.500000	43.772123	150.000000	150.000000	0.655596
41.306090	42.262247	46.284589	2.734729	0.015250	-0.860185	2.500000	43.734901	150.000000	150.000000	0.676105
41.776153	42.757356	46.072897	2.726965	0.014484	-0.833379	2.500000	43.702837	150.000000	150.000000	0.693815
42.246778	43.249202	45.867964	2.718942	0.013718	-0.806108	2.500000	43.675740	150.000000	150.000000	0.708821
42.717851	43.737801	45.669901	2.710732	0.012951	-0.778429	2.500000	43.653429	150.000000	150.000000	0.721214
43.189270	44.223187	45.478801	2.702400	0.012186	-0.750398	2.500000	43.635718	150.000000	150.000000	0.731090
43.660943	44.705405	45.294746	2.694011	0.011424	-0.722070	2.500000	43.622419	150.000000	150.000000	0.738546
44.132789	45.184513	45.117804	2.685620	0.010667	-0.693498	2.500000	43.613348	150.000000	150.000000	0.743681
44.604738	45.660579	44.948029	2.677280	0.009915	-0.664737	2.500000	43.608323	150.000000	150.000000	0.746592
45.076728	46.133679	44.785462	2.669039	0.009169	-0.635839	2.500000	43.607164	150.000000	150.000000	0.747377
45.548708	46.603899	44.630130	2.660941	0.008432	-0.606854	2.500000	43.609694	150.000000	150.000000	0.746133
46.020633	47.071334	44.482048	2.653024	0.007704	-0.577832	2.500000	43.615732	150.000000	150.000000	0.742958
46.492466	47.536083	44.341221	2.645322	0.006987	-0.548823	2.500000	43.625105	150.000000	150.000000	0.737949
46.964179	47.998250	44.207638	2.637866	0.006281	-0.519875	2.500000	43.637648	150.000000	150.000000	0.731199
47.435748	48.457947	44.081280	2.630682	0.005587	-0.491033	2.500000	43.653187	150.000000	150.000000	0.722804
47.907154	48.915287	43.962113	2.623791	0.004907	-0.462343	2.500000	43.671558	150.000000	150.000000	0.712858
48.378386	49.370387	43.850093	2.617213	0.004242	-0.433849	2.500000	43.692601	150.000000	150.000000	0.701451
48.849436	49.823366	43.745168	2.610963	0.003592	-0.405592	2.500000	43.716156	150.000000	150.000000	0.688673
49.320298	50.274345	43.647273	2.605052	0.002958	-0.377614	2.500000	43.742067	150.000000	150.000000	0.674613
49.790972	50.723446	43.556332	2.599489	0.002341	-0.349954	2.500000	43.770181	150.000000	150.000000	0.659359
50.261460	51.170791	43.472261	2.594281	0.001742	-0.322651	2.500000	43.800349	150.000000	150.000000	0.642994
50.731766	51.616502	43.394967	2.589431	0.001161	-0.295739	2.500000	43.832425	150.000000	150.000000	0.625603
51.201897	52.060701	43.324348	2.584941	0.000599	-0.269255	2.500000	43.866265	150.000000	150.000000	0.607266
51.671859	52.503508	43.260293	2.580808	0.000056	-0.243230	2.500000	43.901728	150.000000	150.000000	0.588065
52.141663	52.945042	43.202682	2.577031	-0.000467	-0.217697	2.500000	43.938678	150.000000	150.000000	0.568075
52.611317	53.385421	43.151389	2.573605	-0.000970	-0.192684	2.500000	43.976978	150.000000	150.000000	0.547374
53.080833	53.824759	43.106281	2.570524	-0.001452	-0.168221	2.500000	44.016500	150.000000	150.000000	0.526035
53.550220	54.263169	43.067217	2.567780	-0.001912	-0.144332	2.500000	44.057112	150.000000	150.000000	0.504131
54.019489	54.700761	43.034050	2.565365	-0.002352	-0.121044	2.500000	44.098691	150.000000	150.000000	0.481732
54.488650	55.137643	43.006627	2.563268	-0.002770	-0.098378	2.500000	44.141111	150.000000	150.000000	0.458907
54.957714	55.573918	42.984790	2.561480	-0.003167	-0.076356	2.500000	44.184257	150.000000	150.000000	0.435722
55.426689	56.009687	42.968376	2.559990	-0.003542	-0.054996	2.500000	44.228007	150.000000	150.000000	0.412242
55.895585	56.445047	42.957217	2.558784	-0.003896	-0.034316	2.500000	44.272251	150.000000	150.000000	0.388528
56.364409	56.880092	42.951141	2.557850	-0.004228	-0.014332	2.500000	44.316876	150.000000	150.000000	0.364643
56.833169	57.314912	42.949972	2.557177	-0.004540	0.004942	2.500000	44.361776	150.000000	150.000000	0.340644
57.301870	57.749594	42.953531	2.556749	-0.004828	0.023495	2.500000	44.406842	150.000000	150.000000	0.316589
57.770517	58.184220	42.961636	2.556555	-0.005095	0.041313	2.500000	44.451973	150.000000	150.000000	0.292532
58.239115	58.618870	42.974104	2.556580	-0.005341	0.058387	2.500000	44.497072	150.000000	150.000000	0.268527
58.707666	59.053617	42.990746	2.556810	-0.005566	0.074711	2.500000	44.542042	150.000000	150.000000	0.244624
59.176172	59.488534	43.011374	2.557232	-0.005771	0.090277	2.500000	44.586790	150.000000	150.000000	0.220873
59.644634	59.923686	43.035799	2.557832	-0.005956	0.105083	2.500000	44.631228	150.000000	150.000000	0.197320
60.113051	60.359138	43.063829	2.558596	-0.006122	0.119126	2.500000	44.675267	150.000000	150.000000	0.174010
60.581422	60.794948	43.095275	2.559511	-0.006269	0.132405	2.500000	44.718826	150.000000	150.000000	0.150986
61.049745	61.231171	43.129944	2.560563	-0.006398	0.144921	2.500000	44.761828	150.000000	150.000000	0.128288
61.518016	61.667859	43.167648	2.561739	-0.006509	0.156677	2.500000	44.804194	150.000000	150.000000	0.105955
61.986231	62.105058	43.208196	2.563027	-0.006603	0.167677	2.500000	44.845855	150.000000	150.000000	0.084023
62.454384	62.542814	43.251400	2.564413	-0.006679	0.177926	2.500000	44.886736	150.000000	150.000000	0.062529
62.922469	62.981165	43.297074	2.565885	-0.006739	0.187430	2.500000	44.926777	150.000000	150.000000	0.041504
63.390479	63.420148	43.345030	2.567432	-0.006783	0.196197	2.500000	44.965915	150.000000	150.000000	0.020979
63.858407	63.859796	43.395088	2.569042	-0.006812	0.204236	2.500000	45.004090	150.000000	150.000000	0.000982
64.326244	64.300137	43.447066	2.570703	-0.006825	0.211558	2.500000	45.041207	150.000000	150.000000	-0.018460
64.793981	64.741199	43.500785	2.572405	-0.006824	0.218172	2.500000	45.077165	150.000000	150.000000	-0.037323
65.261607	65.183002	43.556071	2.574138	-0.006809	0.224090	2.500000	45.111925	150.000000	150.000000	-0.055582
65.729114	65.625566	43.612751	2.575892	-0.006781	0.229324	2.500000	45.145456	150.000000	150.000000	-0.073219
66.196490	66.068908	43.670655	2.577658	-0.006739	0.233886	2.500000	45.177721	150.000000	150.000000	-0.090214
66.663725	66.513040	43.729617	2.579427	-0.006684	0.237792	2.500000	45.208697	150.000000	150.000000	-0.106550
67.130808	66.957972	43.789475	2.581190	-0.006618	0.241054	2.500000	45.238359	150.000000	150.000000	-0.122214
67.597727	67.403713	43.850071	2.582938	-0.006540	0.243691	2.500000	45.266683	150.000000	150.000000	-0.137189
68.064470	67.850265	43.911249	2.584663	-0.006451	0.245717	2.500000	45.293656	150.000000	150.000000	-0.151466
68.531026	68.297630	43.972859	2.586358	-0.006352	0.247150	2.500000	45.319263	150.000000	150.000000	-0.165036
68.997383	68.745808	44.034756	2.588015	-0.006244	0.248008	2.500000	45.343494	150.000000	150.000000	-0.177890
69.463529	69.194795	44.096798	2.589626	-0.006126	0.248310	2.500000	45.366339	150.000000	150.000000	-0.190024
69.929451	69.644584	44.158847	2.591186	-0.005999	0.248074	2.500000	45.387796	150.000000	150.000000	-0.201431
70.395138	70.095166	44.220773	2.592687	-0.005864	0.247319	2.500000	45.407864	150.000000	150.000000	-0.212112
70.860577	70.546532	44.282448	2.594124	-0.005722	0.246066	2.500000	45.426542	150.000000	150.000000	-0.222063
71.325757	70.998668	44.343749	2.595492	-0.005572	0.244334	2.500000	45.443836	150.000000	150.000000	-0.231287
71.790632	71.451526	44.404560	2.596407	-0.005416	0.242145	2.500000	45.459753	150.000000	150.000000	-0.239784
72.255116	71.905017	44.464769	2.596801	-0.005254	0.239517	2.500000	45.474299	150.000000	150.000000	-0.247557
72.719126	72.359049	44.524267	2.596730	-0.005087	0.236474	2.500000	45.487487	150.000000	150.000000	-0.254613
73.182588	72.813541	44.582957	2.596243	-0.004915	0.233035	2.500000	45.499330	150.000000	150.000000	-0.260956
73.645436	73.268417	44.640739	2.595387	-0.004738	0.229221	2.500000	45.509842	150.000000	150.000000	-0.266593
74.107617	73.723607	44.697524	2.594207	-0.004557	0.225053	2.500000	45.519048	150.000000	150.000000	-0.271536
74.569083	74.179050	44.753225	2.592742	-0.004372	0.220553	2.500000	45.526965	150.000000	150.000000	-0.275795
75.029796	74.634690	44.807762	2.591031	-0.004185	0.215739	2.500000	45.533620	150.000000	150.000000	-0.279382
75.489725	75.090477	44.861059	2.589109	-0.003994	0.210634	2.500000	45.539038	150.000000	150.000000	-0.282311
75.948844	75.546365	44.913045	2.587008	-0.003801	0.205256	2.500000	45.543247	150.000000	150.000000	-0.284596
76.407135	76.002313	44.963655	2.584759	-0.003607	0.199627	2.500000	45.546279	150.000000	150.000000	-0.286252
76.864586	76.458287	45.012829	2.582389	-0.003411	0.193765	2.500000	45.548161	150.000000	150.000000	-0.287297
77.321190	76.914254	45.060511	2.579924	-0.003214	0.187691	2.500000	45.548930	150.000000	150.000000	-0.287747
77.776944	77.370187	45.106650	2.577387	-0.003016	0.181423	2.500000	45.548617	150.000000	150.000000	-0.287621
78.231850	77.826061	45.151200	2.574800	-0.002818	0.174981	2.500000	45.547259	150.000000	150.000000	-0.286936
78.685914	78.281855	45.194120	2.572183	-0.002621	0.168384	2.500000	45.544891	150.000000	150.000000	-0.285713
79.139146	78.737553	45.235374	2.569554	-0.002424	0.161649	2.500000	45.541547	150.000000	150.000000	-0.283969
79.591559	79.193138	45.274929	2.566928	-0.002229	0.154795	2.500000	45.537268	150.000000	150.000000	-0.281726
80.043170	79.648597	45.312757	2.564321	-0.002034	0.147839	2.500000	45.532092	150.000000	150.000000	-0.279005
80.493998	80.103921	45.348836	2.561745	-0.001842	0.140799	2.500000	45.526056	150.000000	150.000000	-0.275826
80.944063	80.559101	45.383147	2.559212	-0.001651	0.133691	2.500000	45.519199	150.000000	150.000000	-0.272209
81.393388	81.014131	45.415674	2.556733	-0.001463	0.126532	2.500000	45.511558	150.000000	150.000000	-0.268175
81.842000	81.469005	45.446407	2.554317	-0.001278	0.119339	2.500000	45.503177	150.000000	150.000000	-0.263747
82.289925	81.923722	45.475339	2.551971	-0.001096	0.112125	2.500000	45.494091	150.000000	150.000000	-0.258945
82.737191	82.378277	45.502467	2.549702	-0.000917	0.104908	2.500000	45.484344	150.000000	150.000000	-0.253791
83.183828	82.832671	45.527792	2.547517	-0.000742	0.097700	2.500000	45.473972	150.000000	150.000000	-0.248305
83.629865	83.286904	45.551318	2.545419	-0.000570	0.090517	2.500000	45.463015	150.000000	150.000000	-0.242510
84.075333	83.740977	45.573053	2.543414	-0.000403	0.083372	2.500000	45.451511	150.000000	150.000000	-0.236425
84.520264	84.194890	45.593009	2.541503	-0.000240	0.076279	2.500000	45.439503	150.000000	150.000000	-0.230074
84.964689	84.648648	45.611199	2.539690	-0.000081	0.069249	2.500000	45.427024	150.000000	150.000000	-0.223475
85.408642	85.102252	45.627641	2.537976	0.000073	0.062295	2.500000	45.414119	150.000000	150.000000	-0.216650
85.852153	85.555706	45.642355	2.536361	0.000222	0.055428	2.500000	45.400820	150.000000	150.000000	-0.209620
86.295255	86.009014	45.655365	2.534848	0.000366	0.048660	2.500000	45.387167	150.000000	150.000000	-0.202403
